wave,fnu,enu,aper_flux,aper_err,aper_corr,flam,elam
1.9677159683248313,2.1837382629462465e-12,3.3171720010420536e-14,2.0196718e-12,3.112519e-14,1.138223000166244,1.688609767106363e-19,2.5650551328317547e-21
1.9868689894923328,2.463839837351058e-12,3.226444523103824e-14,2.2269888e-12,3.0262644e-14,1.1386333396007273,1.868648184280571e-19,2.4470298792887423e-21
2.0059148154340667,2.485588931266239e-12,3.414576091070074e-14,2.281216e-12,3.2127916e-14,1.1389089507894243,1.8495150404886205e-19,2.5407700194857732e-21
2.024852742980598,2.4460927041046702e-12,3.498561579020859e-14,2.2472779e-12,3.2546516e-14,1.1388878764375443,1.7862389534734286e-19,2.5547956392192216e-21
2.043682755326744,2.220706137766005e-12,3.373865932365122e-14,2.0167028e-12,3.1335205e-14,1.1388669260819009,1.591906900820741e-19,2.418546231235737e-21
2.0624044319454304,2.367312745720798e-12,3.432157809390505e-14,2.1775435e-12,3.1945336e-14,1.1388461001236792,1.6663318790619037e-19,2.415867519868953e-21
2.0810183662002197,2.5686790485012834e-12,3.7026478804189505e-14,2.3322616e-12,3.4271133e-14,1.1388253978365495,1.775871552298454e-19,2.55984765510143e-21
2.0995239669209727,2.758237339576397e-12,3.7489376260448586e-14,2.5135514e-12,3.465324e-14,1.1388048198121061,1.8734559810465338e-19,2.5463615901751158e-21
2.117921629790144,2.7740275874714932e-12,3.781205846363774e-14,2.5511425e-12,3.5679867e-14,1.138784365544765,1.8515887676260861e-19,2.523853153021752e-21
2.1362123827295543,2.755740109707691e-12,3.7311203933161436e-14,2.5580083e-12,3.5265177e-14,1.1387640338269087,1.8080187678257155e-19,2.447957872503592e-21
2.1543957477169675,2.829170777496886e-12,3.7312168365892244e-14,2.7066192e-12,3.6110963e-14,1.138743825125644,1.8249952161547898e-19,2.4068723356587962e-21
2.1724724495500856,2.8590886221781373e-12,3.684220634693266e-14,2.6222204e-12,3.524533e-14,1.1387237385716262,1.81372982760035e-19,2.3371716444078564e-21
2.190443728447834,3.13383874059293e-12,4.0792831700759345e-14,2.7763943e-12,3.7335054e-14,1.1387037727238745,1.9555367256383673e-19,2.545500491149295e-21
2.20830947609241,3.1101437449135437e-12,4.0541178658283485e-14,2.8108312e-12,3.7549506e-14,1.1386839276405532,1.9094756424599976e-19,2.489029431234964e-21
2.226071123075915,3.077797198654735e-12,4.1257470707564813e-14,2.7664605e-12,3.8202395e-14,1.1386642016711432,1.8595825462853874e-19,2.4927461908537116e-21
2.2437286437574033,3.183288151782731e-12,4.0529952057955365e-14,2.8902473e-12,3.756686e-14,1.138644594783449,1.8931665461430352e-19,2.4103991123119424e-21
2.2612835317717814,3.1152159454626645e-12,4.0368140674961864e-14,2.8433224e-12,3.8107175e-14,1.1389805689071175,1.8240286290180932e-19,2.363644947266231e-21
2.2787361197656084,3.014399660590295e-12,4.058413400247284e-14,2.6984391e-12,3.7610472e-14,1.1395130569661436,1.7380661153072044e-19,2.3400317167953737e-21
2.2960878403089557,2.765768688491837e-12,4.133510398960733e-14,2.473646e-12,3.8192936e-14,1.1400449382317703,1.5706969179196289e-19,2.347445782740671e-21
2.313338864531023,3.1909443738430815e-12,4.0618758643673464e-14,2.904068e-12,3.7964254e-14,1.140576168272337,1.7852303369892217e-19,2.2724883823090735e-21
2.330491042221983,3.3340529950733252e-12,4.3491837567135856e-14,3.0368663e-12,4.0381608e-14,1.1411067551998542,1.8379392650301203e-19,2.397543053186923e-21
2.3475444661037685,3.186447322892423e-12,4.35719395757423e-14,2.9573353e-12,4.1230572e-14,1.1416366538339116,1.7311417166655786e-19,2.367188113661653e-21
2.3645010847065744,3.180302572765642e-12,4.310355552639077e-14,2.9474337e-12,4.098597e-14,1.1421658774843102,1.7031109396939267e-19,2.3082752435364064e-21
2.381360998395367,3.4406752584733934e-12,4.57822662011125e-14,3.1242658e-12,4.305604e-14,1.142694382852168,1.816547441975973e-19,2.417131879873896e-21
2.398125315390811,3.4016806814962263e-12,4.5625088395967985e-14,3.0804077e-12,4.267525e-14,1.1432221588696851,1.7709378880631452e-19,2.3752728504519833e-21
2.414795775820842,3.3817187576132528e-12,4.347422479750869e-14,3.1595763e-12,4.116352e-14,1.143749215461739,1.7363217468649776e-19,2.2321561121566163e-21
2.431372665314612,3.4015145692910938e-12,4.362416955228466e-14,3.1220382e-12,4.098916e-14,1.144275517572778,1.722752183271044e-19,2.209416770343197e-21
2.447856946722548,3.2357456507223986e-12,4.53040359455047e-14,2.8921162e-12,4.2082674e-14,1.1448010522946193,1.6167982907400316e-19,2.2636973293609785e-21
2.4642506210558395,3.5113706435983254e-12,4.548942632524515e-14,3.1598968e-12,4.2479614e-14,1.1453258408825004,1.7312526763032909e-19,2.2428190886843582e-21
2.480553498725209,3.5433859508648593e-12,4.653472647147418e-14,3.1827973e-12,4.3399048e-14,1.145849835430334,1.7241490058572702e-19,2.2642975813585647e-21
2.4967670860248683,3.551458271799026e-12,4.5844909953610646e-14,3.247268e-12,4.3313284e-14,1.1463730431123895,1.7057060440244615e-19,2.201854393632477e-21
2.512892459728506,3.6247509649399373e-12,4.614256670651595e-14,3.2911905e-12,4.300901e-14,1.1465081456158808,1.7186359854558078e-19,2.187799282492982e-21
2.5289310009263737,3.5998982653742465e-12,5.599349104163468e-14,3.1972975e-12,5.3248774e-14,1.1465461348274166,1.685271204550838e-19,2.621302357413484e-21
2.5448831106516407,3.4879261615575083e-12,5.934223850892136e-14,3.161378e-12,5.704533e-14,1.1465839300668783,1.6124458418731554e-19,2.7433535372901165e-21
2.5607500121603213,3.519272690034853e-12,6.440646783357758e-14,3.3091253e-12,6.3652656e-14,1.1466215340570942,1.6068379698516365e-19,2.9406859636669873e-21
2.5765325307112588,3.5722097478154698e-12,9.1092927598841e-14,3.3012373e-12,9.302538e-14,1.1466589485815288,1.611087856378174e-19,4.1083452489366556e-21
2.5922317512407735,3.5179045903251918e-12,9.301181377595372e-14,3.4763293e-12,9.936673e-14,1.1466961760426777,1.5674364369839186e-19,4.144231380900411e-21
2.607848877318757,3.5811946306703536e-12,1.002956979235249e-13,3.3759328e-12,1.0764118e-13,1.1467332191282908,1.5765821903288995e-19,4.415409588705813e-21
