#id,gabe_ra,gabe_dec,m_F140W,m_F160W,z_p,z_spec,STELLARITY,in_obs_region_1,in_obs_region_2,in_obs_region_3,NRS_F110W,NRS_F140X,NRS_CLEAR,REFERENCE,WEIGHT,comment
17105,150.0690696514893,2.359905481360005,19.85209530223718,19.674093198761476,0.439,-99.0,0.88,False,True,True,20.22373580932617,19.96761131286621,19.721057891845703,0,1,
17110,150.0923324714885,2.361414541253085,19.5185953043117,19.46475229175224,0.264,-99.0,0.03,False,True,True,19.64646339416504,19.57524871826172,19.684104919433597,0,1,
17119,150.0791081476411,2.359509602235506,23.09156293331541,22.95901888012739,1.199,-99.0,0.03,False,True,True,23.48565101623535,23.27104759216309,22.701732635498047,0,1,
17123,150.1046663231203,2.3604867705151698,24.490779530172556,24.25585035778496,0.559,-99.0,0.03,False,True,True,24.522802352905277,24.3626651763916,24.17833709716797,0,1,
17130,150.07860681697198,2.359878736100727,24.399669436843396,24.422684043118178,0.215,-99.0,0.02,False,True,True,24.55866813659668,24.508625030517575,24.66717338562012,0,1,
17144,150.0958505673658,2.3606699739674877,27.440511243374456,25.061843366282094,1.725,-99.0,0.29,False,True,True,25.506181716918945,25.447738647460938,25.099536895751957,0,1,
17150,150.0643470217984,2.3607393663758267,24.706598006227424,24.81730871714992,1.808,-99.0,0.02,False,True,True,25.30544662475586,25.109996795654297,24.940061569213867,0,1,
17153,150.0859831893048,2.361064360233975,25.21503248493448,25.15802471217479,1.618,-99.0,0.56,False,True,True,25.246767044067383,25.182697296142575,24.900793075561523,0,1,
17156,150.1240454065069,2.3608052132168256,24.48152005505378,24.3183715516702,1.156,-99.0,0.03,False,True,True,24.558549880981445,24.509897232055664,24.346969604492188,0,1,
17159,150.100698794222,2.3612406710036,25.65210790796013,25.54255606479308,0.638,-99.0,0.3,False,True,True,25.500757217407227,25.314149856567383,25.010417938232425,0,1,
17160,150.06828160568315,2.360247258177788,24.050734798263427,23.914320445846897,1.966,-99.0,0.52,False,True,True,24.371885299682617,24.18630599975586,23.92213249206543,0,1,
17289,150.0942537671027,2.361329653546735,22.557728366814736,22.472173927782524,0.731,-99.0,,False,True,True,22.60143280029297,22.5600700378418,22.590696334838867,0,1,
17295,150.0571148349684,2.362674176155814,24.599218917051207,24.661055366637676,0.688,-99.0,0.99,False,True,True,24.82535743713379,24.78729820251465,24.847360610961918,1,1,
17457,150.10311648715128,2.3644424560526143,25.92817730172707,25.586072605254966,0.714,-99.0,0.01,False,True,True,25.691221237182617,25.616453170776367,25.605335235595703,0,1,
17460,150.07870793238592,2.3642673114545105,25.474586788642124,25.746945949599922,0.439,-99.0,0.0,False,True,True,25.952592849731445,25.884302139282227,26.027149200439453,0,1,
17461,150.06581469832636,2.3634661158903842,23.08212332658755,23.00277285901461,1.266,-99.0,0.03,False,True,True,23.28151130676269,23.237224578857425,23.085824966430664,0,1,
17469,150.12326784302414,2.363558442638475,24.14887979754585,24.051609279373857,1.312,-99.0,0.78,False,True,True,24.243392944335938,24.236425399780277,24.05649757385254,0,1,
17474,150.11016220266745,2.3641750261842067,24.909246363944817,25.00887515397514,1.981,-99.0,0.91,False,True,True,25.508487701416016,25.314773559570312,24.937862396240234,0,1,
17483,150.08244799908834,2.363940154073065,24.564385161009348,24.26751121312729,0.227,-99.0,0.82,False,True,True,24.46575164794922,24.425701141357425,24.623340606689453,0,1,
17485,150.09823897735214,2.3644348497885206,24.75433408521075,24.748608421371756,0.865,-99.0,0.08,False,True,True,24.89374351501465,24.8939151763916,24.942964553833008,0,1,
17486,150.09057345758322,2.3644290448377827,24.671875885046312,24.404527072983452,0.197,-99.0,0.02,False,True,True,24.53403854370117,24.54829788208008,24.795392990112305,0,1,
17499,150.1240465713821,2.3643174034497862,25.10926790013749,24.967527523923366,0.461,-99.0,0.02,False,True,True,25.361013412475582,25.164039611816406,24.98951530456543,0,1,
17504,150.06682631103274,2.3638256625139538,23.66549997273973,23.421806686954774,1.3,-99.0,0.02,False,True,True,23.67127799987793,23.64909172058105,23.508975982666016,0,1,
17507,150.11674998157528,2.364675637379034,25.443174486849358,25.01222116942604,0.671,-99.0,0.11,False,True,True,25.484220504760746,25.362733840942383,25.33301544189453,0,1,
17510,150.12440819746476,2.364290204670684,23.896264896564663,23.79326971633468,1.879,-99.0,0.99,False,True,True,24.379789352416992,24.27427101135254,24.378145217895508,1,1,
17515,150.1162078584138,2.363820049619664,22.06486502514125,22.018908948816474,0.349,-99.0,0.03,False,True,True,22.18184280395508,22.10788345336914,22.209991455078125,0,1,
17518,150.07041679009623,2.364129262231661,23.872473086351413,23.76014406502524,0.316,-99.0,0.03,False,True,True,23.81513023376465,23.75722885131836,23.89218521118164,0,1,
17521,150.05783215749247,2.363764277857129,22.50666184445211,22.55085936981924,1.632,-99.0,0.03,False,True,True,22.611635208129883,22.60749244689941,22.29677963256836,0,1,
17530,150.05898846409315,2.365090504972533,25.43197434713555,25.837633902587893,0.731,-99.0,0.27,False,True,True,26.077091217041016,25.96502113342285,26.020252227783203,0,1,
17533,150.06959941582684,2.3649857808925696,25.660122942492094,25.571200325726345,1.725,-99.0,0.28,False,True,True,25.73567008972168,25.65220260620117,25.362743377685547,0,1,
17534,150.0587774003918,2.364861905925995,25.983651601598694,25.5245669186104,0.606,-99.0,0.33,False,True,True,25.885374069213867,25.71789932250977,25.61249542236328,0,1,
17538,150.05358260660506,2.3640242154271385,24.018574152893727,23.72733324991571,1.504,-99.0,0.02,False,False,True,24.339794158935547,24.14435577392578,23.477582931518555,0,1,
17544,150.12344165477776,2.364625606468878,25.157345515386638,25.055428156143364,0.404,-99.0,0.51,False,True,True,25.233455657958984,25.155681610107425,25.266481399536133,0,1,
17459,150.06534458657208,2.363670189899703,23.999108410638712,23.9485924856193,0.731,-99.0,0.84,False,True,True,24.07296371459961,24.042112350463867,24.101224899291992,0,1,
17297,150.04884901850443,2.3616025574581077,,,1.504,-99.0,,False,False,True,23.018678665161133,22.9749813079834,22.67971992492676,0,1,
17312,150.087912662244,2.362133539578164,20.502236461732387,20.370933936291575,0.329,0.375,0.21,False,True,True,20.791053771972656,20.608278274536133,20.51687240600586,0,1,
17314,150.11290969484563,2.362765541710695,22.569222082530896,22.384747795743596,1.21,-99.0,0.03,False,True,True,22.50927352905273,22.47125816345215,22.279808044433597,0,1,
17321,150.07558017975026,2.3623207626923035,24.018015880641272,23.94557488591056,1.479,-99.0,0.03,False,True,True,24.172019958496094,24.160573959350582,23.927658081054688,0,1,
17325,150.1100831938312,2.3625177430806388,24.605580134155176,24.46507729396325,1.908,-99.0,0.02,False,True,True,24.94050407409668,24.74801445007324,24.444021224975582,0,1,
17334,150.10689273078287,2.3624498834673267,21.11407090936914,20.945784693593566,0.418,-99.0,0.03,False,True,True,21.44133758544922,21.206552505493164,21.00121116638184,0,1,
17336,150.05118119449438,2.3624331973181207,,,1.822,-99.0,,False,False,True,22.88926315307617,22.78379821777344,22.548599243164062,0,1,
17340,150.07131955479207,2.3629001226838597,21.00653274268812,20.800876174700893,1.516,-99.0,0.03,False,True,True,21.365665435791016,21.129121780395508,20.413959503173828,0,1,
17341,150.06273550784815,2.3629350845023147,25.5265383215276,24.979607160494833,1.808,-99.0,0.02,False,True,True,25.688060760498047,25.522680282592773,25.457672119140625,0,1,
17343,150.1074434199998,2.3630547237954462,25.440572923620298,25.614496232187523,0.705,-99.0,0.28,False,True,True,26.06686019897461,25.81558609008789,25.618942260742188,0,1,
17351,150.05934576355625,2.362239944200798,23.16595372242849,23.135498468637334,0.376,-99.0,0.03,False,True,True,23.342464447021484,23.23458480834961,23.284582138061523,0,1,
17368,150.0681999306221,2.363152943795967,24.565679825670856,24.955351542257734,1.394,-99.0,0.23,False,True,True,25.329010009765625,25.249704360961918,24.978290557861328,0,1,
17378,150.09307548994585,2.362656837677148,23.715188954120496,23.940108620534275,0.29,-99.0,0.03,False,True,True,23.94466209411621,23.913545608520508,24.117868423461918,0,1,
17386,150.08474636414095,2.3628554654135967,22.811996567146576,22.586243168482238,0.203,-99.0,,False,True,True,23.129194259643555,22.898906707763672,22.802709579467773,0,1,
17387,150.1129029514624,2.363268628081153,23.705509742404242,23.573517155782557,0.203,-99.0,0.03,False,True,True,23.702686309814453,23.65169715881348,23.83165740966797,0,1,
17412,150.06382947226808,2.363596113064829,25.402477669896705,25.243633051715022,0.875,-99.0,0.66,False,True,True,25.912988662719727,25.73750877380371,25.56351089477539,0,1,
17418,150.07349431457615,2.3634790887660473,25.44617523948071,25.773285159985974,1.739,-99.0,0.24,False,True,True,25.58571434020996,25.553123474121094,25.060678482055664,0,1,
17439,150.1152982176898,2.3641286963755537,25.586417267744903,25.65363125360912,0.551,-99.0,0.81,False,True,True,25.8485107421875,25.686946868896484,25.447126388549805,0,1,
17443,150.08219691028614,2.364229058689752,25.25346811260776,25.73632003322403,1.21,-99.0,0.07,False,True,True,25.8803825378418,25.86566734313965,25.55025100708008,0,1,
17446,150.096609310444,2.3638333706117063,24.386014774009055,24.349887153439425,1.567,-99.0,0.03,False,True,True,24.715547561645508,24.636795043945312,24.35702133178711,0,1,
17452,150.06066810636196,2.3638486537501873,24.47382245521681,24.557963798313057,1.78,-99.0,0.02,False,True,True,24.68295669555664,24.5921573638916,24.4993953704834,0,1,
15999,150.10684981799852,2.3487945224329385,22.9228822108414,22.753863099831193,1.504,-99.0,0.01,False,True,True,23.233888626098636,23.07811737060547,22.52360725402832,0,1,
14962,150.0672806850794,2.3382253767276473,24.157560556854314,24.084306915033054,0.74,-99.0,0.0,False,True,True,24.15314292907715,24.15947914123535,24.27057456970215,0,1,
19145,150.10361764102606,2.382893692562585,23.911145543069548,23.94807317405609,0.722,-99.0,0.35,False,True,True,24.017641067504883,23.98873710632324,24.063589096069336,0,1,
14938,150.09230443442522,2.3380362365012815,24.72480579562912,24.573209217939286,0.505,-99.0,0.01,False,True,True,24.77259635925293,24.660511016845703,24.56231689453125,0,1,
14941,150.0913011606779,2.338494025976445,22.848389996304466,22.73912824775125,0.221,-99.0,0.03,False,True,True,23.16468048095703,22.97828483581543,22.915367126464844,0,1,
14948,150.06097860554436,2.3383878536261893,24.19922915733009,24.275620822463765,1.864,-99.0,0.85,False,False,True,24.6350212097168,24.53832244873047,24.472713470458984,0,1,
14958,150.0647975092125,2.3365060973707727,21.785949222772167,21.65811541566741,0.722,-99.0,0.91,False,False,True,21.999401092529297,21.82150650024414,21.530961990356445,0,1,
19134,150.04385639137269,2.3816502224309377,,,0.335,-99.0,,False,False,True,22.766508102416992,22.69049644470215,22.79323005676269,0,1,
14977,150.0921241466055,2.3373115664080477,21.58134927931456,21.509545236999905,0.647,-99.0,0.03,False,True,True,21.712814331054688,21.62262344360352,21.55729484558105,0,1,
14990,150.10082912975017,2.3389981318581246,24.641541686254147,24.908966771792542,1.567,-99.0,0.97,False,True,True,25.016088485717773,25.108591079711918,25.040712356567383,1,1,
14853,150.051628660102,2.3367090606486847,,23.114463726060134,0.567,-99.0,0.03,False,False,True,23.45608711242676,23.25143814086914,22.981201171875,0,1,
14862,150.05233472919042,2.336391401021655,,22.937395901977048,0.461,-99.0,0.01,False,False,True,23.05551147460937,22.879398345947266,22.785480499267575,0,1,
14867,150.08972646342872,2.337724331821954,24.262033716814386,24.407014370290053,1.103,-99.0,0.35,False,True,True,24.229379653930664,24.290157318115234,24.3078727722168,0,1,
14881,150.07167560921258,2.337722798390252,24.477077375770907,24.199852492871287,1.996,-99.0,0.03,False,True,True,24.794023513793945,24.58332252502441,24.1738395690918,0,1,
14888,150.08508853000149,2.338190121386592,25.294383293091386,25.531745631577003,0.498,-99.0,0.81,False,True,True,25.341819763183597,25.34532928466797,25.48756980895996,1,1,
14900,150.0689180776896,2.3374538967573137,23.52223548157711,23.44235770653885,1.766,-99.0,0.08,False,True,True,23.82283973693848,23.669025421142575,23.245193481445312,0,1,
14904,150.0655770644402,2.338453774071466,24.97772280202388,24.98120663860021,0.476,-99.0,0.41,False,True,True,25.21424865722656,25.186147689819336,25.316896438598636,0,1,
14911,150.08960989998317,2.3385797855408335,25.358780456924652,25.29864624606689,1.712,-99.0,0.16,False,True,True,25.53750228881836,25.478334426879883,25.322643280029297,0,1,
14912,150.08920960103504,2.3384913723276273,25.13293507297053,25.148772290152266,0.622,-99.0,0.31,False,True,True,25.069921493530277,25.015012741088867,25.088003158569336,0,1,
14913,150.07543133346022,2.336248792042586,20.69296700873395,20.49143232730285,0.856,-99.0,0.03,False,True,True,21.07129669189453,20.75784683227539,20.225805282592773,0,1,
14994,150.09037430573508,2.339048570638809,24.526407572279076,24.756232021373634,1.221,-99.0,0.06,False,True,True,25.01622772216797,24.99321746826172,24.78105354309082,0,1,
14996,150.06804029169282,2.338928560685521,24.38018952308423,24.29452135931111,0.439,-99.0,0.65,False,True,True,24.491146087646484,24.424184799194336,24.55974578857422,0,1,
15000,150.07301303887326,2.339041643971882,24.69346106754143,24.554947441528217,1.051,-99.0,0.04,False,True,True,24.741214752197266,24.676288604736328,24.5520133972168,0,1,
15100,150.10147395546375,2.3400966215812984,25.790215348645738,25.182191571873336,0.454,-99.0,0.01,False,True,True,25.669836044311523,25.586143493652344,25.70078468322754,0,1,
15110,150.06740141782484,2.339959016274661,25.1585321899901,24.852066878707337,1.092,-99.0,0.01,False,True,True,24.9190616607666,24.917131423950195,24.961423873901367,0,1,
15119,150.0922832152609,2.3400592936000124,25.19214781400055,24.97302086897353,0.349,-99.0,0.02,False,True,True,25.210538864135746,25.10371208190918,25.16134262084961,0,1,
15122,150.0984685103378,2.339382416941479,23.66846434650623,23.63789590007767,0.252,-99.0,0.21,False,True,True,23.782007217407227,23.74066734313965,23.930707931518555,0,1,
15131,150.05983336854274,2.340733867586655,25.282734479432207,25.26922771723479,0.638,-99.0,0.04,False,False,True,25.379886627197266,25.33868980407715,25.434619903564453,0,1,
15140,150.0736702152743,2.339843313834279,23.456833223448143,23.303751853159067,1.255,-99.0,0.11,False,True,True,23.621070861816406,23.56268882751465,23.303340911865234,0,1,
15142,150.05212023062157,2.3389475955480328,,22.741413571254842,0.663,-99.0,0.02,False,False,True,22.966148376464844,22.85464859008789,22.71815299987793,0,1,
15144,150.0912660868428,2.3405969469223264,24.937790857566522,24.95045481257561,0.932,-99.0,0.0,False,True,True,25.07337951660156,25.049299240112305,24.98958969116211,0,1,
15089,150.07091147625513,2.3390052036360816,23.141129561605972,22.933082057332307,1.864,-99.0,0.21,False,True,True,23.74542236328125,23.262954711914062,22.206138610839844,0,1,
15007,150.06426816634732,2.3388071014531127,23.958544338226474,23.961973812938766,1.951,-99.0,0.03,False,True,True,24.416400909423828,24.267244338989254,24.10536766052246,0,1,
15009,150.0530170782613,2.339253601771379,,24.083895909607918,0.543,-99.0,0.0,False,False,True,24.174938201904297,24.06586456298828,24.01390647888184,0,1,
15022,150.07222401782386,2.339569599516574,24.956091609686247,25.68434166578362,1.739,-99.0,0.01,False,True,True,25.76783561706543,25.81016731262207,25.559724807739254,0,1,
15026,150.0956528299651,2.3377639986324903,21.90381208787644,21.795757980427116,0.893,-99.0,0.03,False,True,True,22.18089866638184,21.973264694213867,21.52981948852539,0,1,
15041,150.07661317690267,2.339550848323987,25.556262574751095,25.373313971639927,0.342,-99.0,0.36,False,True,True,25.49668884277344,25.466632843017575,25.68977928161621,0,1,
15049,150.09186763966974,2.3390112375012326,25.306705560650098,25.29770890169646,0.847,-99.0,0.48,False,True,True,25.27565574645996,25.14198875427246,24.812801361083984,0,1,
15070,150.09575539114857,2.339253728280972,24.187021854816955,24.030573607443174,0.29,-99.0,0.01,False,True,True,24.151376724243164,24.09524154663086,24.242380142211918,0,1,
15071,150.07009873933274,2.3401261000884617,25.070034749837294,25.833520208399015,1.752,-99.0,0.01,False,True,True,25.64749526977539,25.58507537841797,25.64906311035156,0,1,
14843,150.05672357551487,2.337896815785941,,25.410222125639976,0.847,-99.0,0.97,False,False,True,25.77855110168457,25.686967849731445,25.51792907714844,1,1,
15986,150.09913956554578,2.3494094751785566,24.383901277271868,24.323623147162238,0.528,-99.0,0.02,False,True,True,24.70636940002441,24.593135833740234,24.454315185546875,0,1,
14567,150.05556085251288,2.3343953036937855,,23.950862234833814,1.516,-99.0,0.67,False,False,True,24.25497055053711,24.26113510131836,24.11089134216309,0,1,
14549,150.08206168540562,2.333530571126323,22.85341191601041,22.755308496263165,1.922,1.9255,0.05,False,True,True,23.107589721679688,22.984594345092773,22.76986694335937,0,1,
14574,150.05568838582695,2.3327598654353054,,21.211955163181766,0.476,-99.0,0.03,False,False,True,21.349773406982425,21.29505920410156,21.355812072753903,0,1,
14616,150.07471994334253,2.335376367296108,25.314321781222787,25.198628653152536,0.722,-99.0,0.01,False,True,True,25.533973693847656,25.424959182739254,25.30613899230957,0,1,
14630,150.06458869385546,2.3340413252643164,22.319789036151306,22.130940567562504,1.43,-99.0,0.87,False,False,True,22.437314987182617,22.405649185180664,22.14970016479492,0,1,
14516,150.0716612318302,2.3339257250203276,24.05441417926776,23.836275188603068,1.937,-99.0,0.03,False,True,True,24.25993156433105,24.150325775146484,23.97903060913086,0,1,
14513,150.08249527212618,2.3336552313512686,24.35425105081245,24.365728386436455,0.227,-99.0,0.02,False,True,True,24.60671615600586,24.568283081054688,24.76639747619629,0,1,
14468,150.06286275567018,2.332719221427829,22.901116347508275,22.805919525494446,0.63,-99.0,0.02,False,False,True,23.039794921875,22.968896865844727,22.959421157836918,0,1,
14473,150.07287413618246,2.3324611830898663,22.534872017432964,22.31070386099765,1.836,-99.0,0.03,False,True,True,22.96116065979004,22.667123794555664,21.92684555053711,0,1,
14480,150.0845113023627,2.3338689530336603,25.524959504300398,25.63506966286369,1.406,-99.0,0.08,False,True,True,25.803794860839844,25.82614517211914,25.808189392089844,0,1,
14486,150.06297637705003,2.33387491565941,24.815493410973627,25.087701764283395,0.005,-99.0,0.75,False,False,True,-99.0,-99.0,-99.0,0,1,
14499,150.07324026025174,2.3336210551514838,24.654030076404535,24.39592215038328,0.439,-99.0,0.56,False,True,True,24.812410354614254,24.659040451049805,24.62838363647461,0,1,
14500,150.06884854005693,2.3340778357105485,24.87815767432883,24.90180187797974,0.688,-99.0,0.39,False,True,True,25.104995727539062,24.997934341430664,24.85373878479004,0,1,
14637,150.05880595887535,2.3335306738159782,21.66706722785051,21.249051992418696,1.061,-99.0,0.03,False,False,True,21.70099258422852,21.4609432220459,20.87049865722656,0,1,
14648,150.06405241016338,2.3351020039484727,24.748660102177382,24.931136744910013,0.209,-99.0,0.01,False,False,True,25.05559730529785,25.011695861816406,25.21234703063965,0,1,
14750,150.0591231794319,2.3360295398318462,22.796210261361516,22.701073222606606,0.647,-99.0,0.03,False,False,True,22.861692428588867,22.805164337158203,22.840103149414062,0,1,
14767,150.08027945393337,2.3369439614797023,24.82264381492472,25.10846853385409,0.209,-99.0,0.84,False,True,True,25.05977439880371,25.022388458251957,25.23503303527832,0,1,
14768,150.05658763407013,2.336814082585682,,24.723618310356397,0.757,-99.0,0.01,False,False,True,24.88954734802246,24.84528541564941,24.79777336120605,0,1,
14789,150.07711095863576,2.336302279386385,24.74836727680011,24.71054949300323,1.113,-99.0,0.23,False,True,True,24.89274406433105,24.793121337890625,24.611181259155277,0,1,
14793,150.0892694321894,2.336151750177689,22.873411976922124,22.874329674234204,1.103,-99.0,0.03,False,True,True,22.94135856628418,22.913108825683597,22.86134910583496,0,1,
14802,150.0681278525374,2.3372959871860033,25.053060978704572,25.03302925044426,0.335,-99.0,0.02,False,True,True,25.363391876220703,25.29030418395996,25.421146392822266,0,1,
14813,150.0839866793658,2.3361051115607134,22.105723596745072,22.06119872309339,0.376,-99.0,0.03,False,True,True,22.235519409179688,22.162336349487305,22.269258499145508,0,1,
14816,150.0688192870984,2.336165182826708,22.524885815788423,22.48317188852859,1.082,-99.0,0.03,False,True,True,22.658796310424805,22.57550430297852,22.44755744934082,0,1,
14752,150.0577788100306,2.3366262798300186,24.861143275232475,25.158377660489478,0.303,-99.0,0.01,False,False,True,25.18133544921875,25.13065528869629,25.29936981201172,0,1,
14678,150.07076294769803,2.335999324365162,24.891564828346276,24.86974714266587,0.005,-99.0,0.02,False,True,True,-99.0,-99.0,-99.0,0,1,
14690,150.07638728115833,2.335895260388187,24.940192657297274,24.94606552588127,0.622,-99.0,0.07,False,True,True,25.06898498535156,25.032032012939453,25.179561614990234,0,1,
14694,150.08546219926615,2.3357318969641283,24.4564546574146,24.26947615672024,1.21,-99.0,0.02,False,True,True,24.58907127380371,24.5743408203125,24.43464469909668,0,1,
14700,150.0866683399078,2.335094266160467,23.042548906568733,23.0292431471183,1.491,-99.0,0.03,False,True,True,23.43503761291504,23.311182022094727,22.70995712280273,0,1,
14704,150.08989344377613,2.3359428036915553,24.31168705495288,24.48354241290552,0.847,-99.0,0.02,False,True,True,24.49675750732422,24.48777961730957,24.538877487182617,0,1,
14705,150.0706712309432,2.336439935088462,26.00387186836062,25.640001395688472,0.52,-99.0,0.92,False,True,True,26.01443862915039,25.919708251953125,25.88130760192871,1,1,
14708,150.0644374900335,2.335983870176632,24.15955136640639,24.108716381942422,0.903,-99.0,0.4,False,False,True,24.290746688842773,24.242067337036133,24.222108840942383,0,1,
15698,150.11193647739938,2.3463288858660807,24.159100863836922,24.086270678018227,1.02,-99.0,0.04,False,True,True,24.33702850341797,24.271116256713867,24.17741203308105,0,1,
15662,150.1149279947211,2.346063401738666,24.64747361664419,24.54805148352354,1.051,-99.0,0.26,False,True,True,24.769365310668945,24.68537330627441,24.559812545776367,0,1,
15663,150.09890745595487,2.3455004822241228,24.201251104998114,24.11255959830343,1.02,-99.0,0.03,False,True,True,24.226341247558597,24.180503845214844,24.135377883911133,0,1,
15668,150.0725721164207,2.344952233123489,21.979777110905435,21.921472582715396,0.483,-99.0,0.08,False,True,True,22.10301780700684,22.02762222290039,22.08438873291016,0,1,
15670,150.07553479847633,2.346321251387448,24.90050333409257,25.31844114083917,0.173,-99.0,0.01,False,True,True,25.150859832763672,25.141376495361328,25.40868186950684,0,1,
15683,150.07760723231982,2.3459466060451812,22.946586342205407,22.910415416651375,0.622,-99.0,0.03,False,True,True,23.02535057067871,22.976900100708008,23.038597106933597,0,1,
15699,150.07030177531468,2.3459060149082727,23.257936542077935,23.188448225066004,1.289,-99.0,0.06,False,True,True,23.320213317871094,23.32625961303711,23.254907608032227,0,1,
15181,150.0931465242216,2.3407343268783345,24.44861191646558,24.26973102957766,1.491,-99.0,0.6,False,True,True,24.48273468017578,24.49338150024414,24.31364250183105,0,1,
15718,150.05389881621568,2.3468065266273004,,,1.922,-99.0,,False,False,True,25.480627059936523,25.32863044738769,25.08833694458008,0,1,
15725,150.05280242043418,2.3439648966462943,,,0.483,-99.0,,False,False,True,21.57765388488769,21.32439994812012,21.04610252380371,0,1,
15728,150.04861799856008,2.346790940719908,,,1.0,-99.0,,False,False,True,24.767269134521484,24.83478355407715,24.889686584472656,0,1,
15735,150.06472294965323,2.3465075862906737,23.98293022090688,23.967740360279436,1.156,-99.0,0.45,False,True,True,24.11112403869629,24.105121612548828,24.11745834350586,0,1,
15740,150.1039665135583,2.3470481586790646,25.080627086998838,24.852133201434505,0.922,-99.0,0.02,False,True,True,25.27393341064453,25.127784729003903,24.721967697143555,0,1,
15743,150.1071775745203,2.346969250368772,24.606418525951323,24.600939166286867,1.406,-99.0,0.55,False,True,True,24.968360900878903,24.94975852966309,24.699342727661133,0,1,
15746,150.10284582756208,2.3465227763362466,23.409221664239727,23.320097300402367,0.277,-99.0,0.03,False,True,True,23.54248809814453,23.46626853942871,23.58007431030273,0,1,
15748,150.1022743423426,2.346316903147059,23.868016236454242,23.786108098102556,1.893,-99.0,0.03,False,True,True,24.172046661376957,23.99873161315918,23.683910369873047,0,1,
15749,150.0864454201463,2.3464471062307974,23.98912180175875,24.051618345042485,0.606,-99.0,0.8,False,True,True,24.152814865112305,24.09904670715332,24.165794372558597,0,1,
15658,150.10051012744114,2.3460278144020283,25.078142549005545,25.18799839151169,0.203,-99.0,0.01,False,True,True,25.246606826782227,25.21076774597168,25.42076873779297,0,1,
15656,150.1092873739336,2.3459108018458728,25.481932188572372,25.221280333328593,0.81,-99.0,0.01,False,True,True,25.30863380432129,25.248741149902344,25.23160743713379,0,1,
15649,150.06118982869523,2.345849680029208,,24.505544700521188,0.335,-99.0,0.03,False,False,True,24.629230499267575,24.58148193359375,24.75187110900879,0,1,
15571,150.07614153219882,2.344768932873858,23.611097112455283,23.660660532864,0.15,-99.0,0.01,False,True,True,23.85400009155273,23.76946449279785,23.87615966796875,0,1,
15572,150.1012580123716,2.3451710146879194,24.906862157607737,25.28938555444548,1.766,-99.0,0.18,False,True,True,25.393308639526367,25.238985061645508,24.979440689086918,0,1,
15573,150.06261390953765,2.3452342163533095,,24.389796043984234,0.731,-99.0,0.02,False,True,True,24.43292808532715,24.391284942626957,24.37206077575684,0,1,
15574,150.08642491714122,2.345364832155394,24.884454918171166,24.95056892206233,0.432,-99.0,0.02,False,True,True,25.157695770263672,25.061450958251957,25.14135360717773,0,1,
15578,150.07058960673962,2.344796479380161,24.271217131898425,24.0765613985282,1.966,-99.0,0.02,False,True,True,24.786596298217773,24.387094497680664,23.752538681030277,0,1,
15579,150.0825939677411,2.3450246321283217,24.30804727864837,24.30167121585243,0.454,-99.0,0.16,False,True,True,24.475175857543945,24.391212463378903,24.502992630004883,0,1,
15581,150.0769192488746,2.3447403592830045,24.144402365286204,24.006788504275995,1.996,-99.0,0.02,False,True,True,24.56538772583008,24.298002243041992,23.94203186035156,0,1,
15584,150.06968920683948,2.345289316963697,25.495546048134972,25.108061875126502,0.227,-99.0,0.02,False,True,True,25.399417877197266,25.369539260864254,25.547834396362305,0,1,
15592,150.06383862510197,2.34464605640371,23.71286058322394,23.458039527202434,1.85,-99.0,0.02,False,True,True,23.79743194580078,23.69426918029785,23.530174255371094,0,1,
15595,150.09212098016323,2.3454998733976717,24.979926867666713,24.749349414755137,1.836,-99.0,0.02,False,True,True,25.23130416870117,25.07090187072754,24.80420684814453,0,1,
15596,150.05965914273756,2.3454648196978223,,25.278342599436755,0.264,-99.0,0.79,False,False,True,25.671085357666016,25.507644653320312,25.4825496673584,1,1,
15603,150.08672299381146,2.345440602801608,24.76357763141114,24.719099232841288,0.722,-99.0,0.02,False,True,True,24.86931610107422,24.79888343811035,24.804767608642575,0,1,
15613,150.1130455943314,2.345372940789086,24.594276186894103,24.731050897085645,1.822,-99.0,0.11,False,True,True,24.96364021301269,24.89509391784668,24.81300926208496,0,1,
15627,150.07666813620548,2.345784366971104,24.985922797783378,24.906443716076744,0.316,-99.0,0.1,False,True,True,25.011892318725582,24.9517765045166,25.1033935546875,0,1,
15632,150.10223469355998,2.3455781265979843,24.147433126717488,24.16054814174102,1.937,-99.0,0.01,False,True,True,24.58708953857422,24.409912109375,24.1164665222168,0,1,
15633,150.11773510549804,2.344687416735328,23.113729729157743,23.012348283188437,0.912,-99.0,0.01,False,True,True,23.202373504638672,23.153200149536133,23.11283493041992,0,1,
15637,150.07397980752702,2.345534406984845,24.27243858872765,24.175509017404355,0.68,-99.0,0.0,False,True,True,24.299007415771484,24.233402252197266,24.20443344116211,0,1,
15644,150.049358917318,2.3459015818056947,,,1.951,-99.0,,False,False,True,24.544755935668945,24.438684463500977,24.350753784179688,0,1,
15755,150.11107388064866,2.3471998554918976,24.88369380601458,24.73233987666518,0.941,-99.0,0.02,False,True,True,24.798019409179688,24.76265525817871,24.75226593017578,0,1,
15759,150.06247002090097,2.3447491655542168,,21.535430419087753,0.932,-99.0,0.03,False,True,True,21.612564086914062,21.581058502197266,21.51129722595215,0,1,
15873,150.1114596498539,2.348527827511964,25.383138466780398,25.819783076438974,1.071,-99.0,0.02,False,True,True,25.91386604309082,25.831911087036133,25.469369888305664,0,1,
